INFO:     Will watch for changes in these directories: ['/home/ec2-user/dentc-backend']
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:     Started reloader process [28402] using WatchFiles
2025-12-27 05:43:46,727 | INFO | app.middleware.logging | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | Inside request_logging_middleware request : <starlette.middleware.base._CachedRequest object at 0x7f84cadfd790> 
2025-12-27 05:43:46,727 | INFO | app.utils.token | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:43:46,727 | INFO | app.core.tenancy | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | schema_name -->  tenant_1
2025-12-27 05:43:47,317 | INFO | app.utils.token | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | Decoded payload : {'sub': '12', 'tenant_id': 1, 'is_superuser': False, 'exp': 1766817534}
2025-12-27 05:43:47,317 | INFO | app.api.v1.auth.dependencies | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | user_id 12, tenant_id : 1
2025-12-27 05:43:48,106 | INFO | app.services.rbac_service | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | role : -----> <app.models.role.Role object at 0x7f84ca95f550>
2025-12-27 05:43:48,107 | INFO | app.services.rbac_service | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95c6d0>
2025-12-27 05:43:48,107 | INFO | app.services.rbac_service | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | perm.code : -----> PATIENT_VIEW
2025-12-27 05:43:48,107 | INFO | app.services.rbac_service | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | perm.code : PATIENT_VIEW : -----> permission_code : USER_MANAGE
2025-12-27 05:43:48,107 | INFO | app.services.rbac_service | req_id=bbb8a511-22df-4468-95da-b67f7bf86750 | user=- | tenant=- | perm : -----> <app.models.permission.Permission object at 0x7f84ca95d350>
